country_name,party_id,farright,v2paanteli,v2papeople,v2paopresp,v2paplur,v2paminor,v2paviol,v2paimmig,v2palgbt,v2paculsup,v2parelig,v2pagender,v2pawomlab,v2pariglef,v2pawelf,v2paclient
Ireland,1288,0,-2.038,-2.169,1.717,1.386,1.215,1.833,2.013,3.917,2.589,0.635,0.721,1.766,0.407,-0.739,-1.534
Ireland,2735,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ireland,2735,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ireland,2735,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Italy,201,0,-2.139,-1.825,2.274,1.436,1.726,1.412,1.088,-1.14,0.079,-1.521,-0.335,-1.473,0.357,0.162,2.094
Italy,203,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Italy,259,0,-2.167,-2.573,2.291,1.392,1.724,1.452,1.094,0.253,0.502,0.056,0.488,-0.286,0.157,0.182,-0.088
Italy,279,0,-1.737,-1.925,0.805,1.395,1.74,1.416,0.451,0.032,0.862,-0.778,-0.032,-0.038,0.207,-0.733,1.23
Italy,365,0,0.049,0.13,0.261,0.036,-0.783,-0.498,-1.193,-0.86,-0.449,-1.441,0.013,-1.681,1.555,-2.044,1.368
Italy,365,0,-0.558,0.118,0.282,0.036,-0.776,-0.48,-1.717,-0.86,-0.449,-1.441,0.013,-1.681,1.566,-2.044,1.368
Italy,688,0,-0.193,-0.74,1.673,1.405,1.726,1.442,0.454,-0.247,0.06,-0.633,-0.784,-0.793,0.128,0.174,0.896
Italy,742,0,-1.73,-1.951,1.398,0.017,0.554,0.123,1.005,0.81,0.48,0.405,-0.182,-0.281,-0.195,-0.772,2.848
Italy,768,0,0.103,-0.56,0.199,1.405,0.965,1.413,-0.616,0.016,0.531,-0.386,-0.172,-1.025,0.201,-0.741,-1.64
Italy,768,0,0.084,-0.56,0.23,1.405,1.003,1.409,-0.616,0.016,0.531,-0.386,-0.172,-1.025,0.201,-0.753,-1.64
Italy,802,0,-1.731,-1.807,0.2,1.39,2.306,1.386,2.246,1.462,2.187,0.353,1.747,0.711,-0.783,1.246,0.257
Italy,802,0,-1.731,-1.812,0.535,1.39,2.306,1.386,2.246,2.233,2.187,0.353,1.747,0.711,-0.837,1.74,0.257
Italy,802,0,-1.768,-1.794,0.928,1.39,2.306,1.386,1.69,2.233,2.187,0.353,1.747,0.711,-0.749,1.248,1.408
Italy,813,0,0.447,-0.982,0.056,-0.18,-0.995,-0.467,-3.352,-2.309,-1.363,-1.467,-0.782,-3.245,2.037,-0.87,0.548
Italy,813,0,0.167,-0.982,0.494,-0.196,-0.995,-0.467,-3.352,-2.309,-1.363,-1.467,-0.782,-3.245,2.037,-0.87,0.548
Italy,813,0,-0.559,-0.982,0.494,-0.196,-0.995,-1.098,-3.352,-2.309,-1.363,-1.467,-0.782,-3.245,2.037,-0.87,0.548
Italy,813,0,-1.019,-0.931,-0.396,-0.191,-0.995,-0.467,-3.352,-2.309,-1.363,-1.467,-0.782,-3.245,2.303,-0.87,0.548
Italy,851,0,-0.666,-1.97,1.132,1.422,2.301,1.428,1.778,2.299,1.793,-0.026,1.878,-0.225,-1.103,0.269,-0.191
Italy,851,0,-0.655,-1.819,0.201,1.409,2.307,1.428,1.788,2.272,1.82,-0.05,1.88,-0.217,-1.101,0.278,-0.166
Italy,878,0,-1.517,-1.947,0.158,1.414,2.344,1.438,1.014,1.231,1.825,-0.04,1.71,0.556,-1.159,-0.144,-0.489
Italy,934,0,-2.147,-1.668,0.431,0.028,1.728,-0.013,0.373,-1.77,-0.709,-2.726,-0.197,-2.2,0.454,-0.329,1.184
Italy,962,0,-2.191,-1.992,1.442,1.394,0.643,0.121,0.437,-1.444,-0.468,-2.723,-0.204,-2.203,1.288,-0.74,1.563
Italy,962,0,-2.142,-1.932,1.442,1.394,0.643,0.121,0.437,-1.444,-0.468,-2.723,0.468,-2.203,1.288,-0.74,1.563
Italy,1045,0,-0.938,-1.548,2.049,1.35,1.747,1.441,-1.009,-0.551,-0.741,-1.266,-0.789,-1.027,0.736,-0.76,2.047
Italy,1221,1,2.271,0.54,-0.954,-0.214,-1.177,-0.784,-3.959,-1.778,-2.816,-1.303,-0.799,-2.563,2.982,-1.712,0.489
Italy,1221,1,2.256,0.53,-0.948,0.048,-1.177,-0.793,-3.959,-1.778,-2.816,-1.303,-0.799,-2.563,2.982,-1.712,0.809
Italy,1221,1,2.27,0.53,-0.948,0.048,-1.041,-0.793,-3.959,-1.778,-2.816,-1.303,-0.799,-2.563,2.982,-1.712,0.809
Italy,1221,1,1.606,0.529,-0.948,0.048,-1.041,-0.793,-3.959,-1.778,-2.816,-1.303,0.008,-2.06,2.538,-1.712,0.809
Italy,1221,1,1.281,0.529,-0.973,0.048,-1.041,-0.793,-3.959,-1.778,-2.816,-1.303,0.008,-2.06,2.538,-1.712,0.809
Italy,1221,1,1.223,0.605,-0.913,0.048,-1.041,-1.51,-3.959,-2.33,-2.816,-1.303,0.008,-2.06,2.538,-1.712,0.809
Italy,1221,1,1.629,0.666,-1.116,-0.494,-1.171,-1.51,-3.959,-2.33,-1.982,-1.908,0.008,-2.06,2.538,-2.663,1.571
Italy,1221,1,2.272,1.615,-0.968,-0.904,-1.787,-1.51,-3.959,-2.33,-1.982,-2.172,0.008,-2.06,2.538,-2.663,1.571
Italy,1372,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Italy,1404,0,0.946,-1.898,1.295,0.833,0.975,1.409,2.503,1.477,2.969,1.332,1.138,0.788,-2.963,2.227,-0.991
Italy,1404,0,0.946,-1.888,1.278,0.833,1.006,1.409,2.503,2.278,2.969,1.332,1.138,0.788,-2.963,2.227,-0.991
Italy,1404,0,0.379,-1.906,1.278,1.403,1.006,1.409,2.503,2.278,2.969,1.332,1.138,0.788,-2.963,2.227,-0.991
Italy,1404,0,0.403,-1.876,1.278,0.789,1.006,1.409,2.503,2.278,2.969,1.332,1.138,0.788,-2.963,2.227,-0.991
Italy,1404,0,0.412,-1.763,1.278,0.832,0.99,1.409,2.503,2.278,2.969,1.332,1.138,0.788,-2.963,2.227,-0.681
Italy,1519,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Italy,1626,0,1.133,0.165,-1.099,0.016,-0.756,-0.484,-1.204,-0.855,-0.442,-1.451,-0.78,-1.693,1.858,-2.399,1.553
Italy,1626,0,0.688,0.153,-1.099,0.016,-0.76,-0.484,-1.204,-0.855,-0.442,-1.451,-0.78,-1.693,1.858,-2.399,1.553
Italy,1626,0,0.792,0.154,-0.927,-0.505,-0.77,-0.465,-1.204,-0.855,-0.442,-1.451,-0.78,-1.693,1.574,-2.399,1.553
Italy,1626,0,0.247,0.175,-1.756,-0.505,-0.761,-0.465,-1.204,-0.855,-0.442,-1.451,-0.78,-1.693,1.574,-2.399,1.553
Italy,1635,0,0.346,-2.024,0.537,0.634,1.014,1.469,1.987,1.865,2.951,1.363,1.729,1.128,-2.978,2.187,-0.445
Italy,1696,1,1.218,-0.477,-0.766,-1.022,-1.028,-1.534,-3.319,-2.939,-2.805,-1.445,-0.77,-3.067,2.03,-1.309,0.919
Italy,1701,0,-2.162,-1.963,0.898,1.386,2.308,1.469,1.094,-0.296,0.215,-1.066,0.494,-1.045,-0.415,0.198,1.385
Italy,1711,0,0.06,-1.793,1.231,1.347,1.751,0.849,1.846,1.748,1.694,0.395,1.787,0.646,-0.832,-0.904,0.783
Italy,1737,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Italy,1737,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Italy,1737,0,-2.115,-2.075,0.958,1.381,2.313,1.407,1.706,1.48,2.169,-0.176,0.925,0.684,-1.127,1.521,0.124
Italy,1758,0,-2.167,-1.803,2.267,1.384,1.743,1.429,1.101,-1.135,-0.176,-2.173,0.22,-2.413,0.641,0.171,2.049
Italy,1758,0,-2.167,-1.812,2.289,1.384,1.742,1.429,1.101,-1.135,-0.176,-2.173,0.22,-2.413,0.641,0.171,2.049
Italy,1767,0,-2.123,-1.975,1.443,1.356,0.66,0.14,0.446,-1.897,-0.457,-2.719,-0.178,-2.23,1.266,-0.751,1.566
Italy,2046,0,2.51,-0.108,-1.44,0.34,-0.15,0.098,-1.015,0.673,0.073,-0.029,0.905,-0.594,-0.093,-0.347,-1.319
Italy,2046,0,2.51,-0.115,-0.994,0.34,-0.15,0.098,-1.543,0.673,0.073,-0.029,0.905,-0.594,0.466,-0.347,1.145
Italy,2280,1,1.146,0.392,-1.069,-0.917,-1.011,-1.075,-3.323,-2.286,-1.948,-2.366,1.388,-2.666,2.302,-0.744,1.218
Italy,2280,1,1.17,0.546,-1.074,-0.917,-1.009,-1.075,-3.323,-2.286,-1.948,-2.366,1.388,-2.666,2.302,-0.744,1.218
Italy,2281,0,-2.126,-2.376,2.272,1.375,2.351,1.415,1.734,0.631,1.142,-0.5,1.075,0.366,-0.136,0.253,-0.169
Italy,3742,0,1.217,-1.568,1.437,-0.01,2.308,1.395,-1.277,2.263,1.414,-0.022,1.693,0.288,1.3,-2.258,-0.433
Italy,3743,0,-2.159,-1.991,1.481,1.335,2.36,1.432,1.762,0.603,1.382,-0.721,0.998,-0.597,-0.425,-0.331,0.045
Italy,3956,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Italy,6241,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Italy,6241,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Italy,7031,0,-0.981,-1.565,1.693,1.396,1.739,0.862,2.474,2.229,2.961,1.396,2.248,1.273,-2.537,2.228,-0.118
Italy,7777,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Italy,7777,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Italy,8052,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Italy,8053,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Italy,8054,0,-0.073,-2.601,0.923,1.332,1.701,1.448,1.709,1.212,2.954,0.409,0.91,0.243,-1.824,1.261,-0.239
Italy,8054,0,-1.516,-2.601,0.19,1.332,1.709,1.448,1.709,1.212,2.954,0.409,0.91,0.243,-1.824,1.261,-0.239
Italy,8054,0,-1.552,-2.601,0.205,1.332,1.709,1.448,1.709,1.212,2.954,0.409,0.91,0.243,-1.824,1.261,-0.239
Italy,8055,0,-2.155,-1.952,0.999,1.404,2.364,1.449,1.116,0.048,1.141,-1.071,0.901,0.024,-0.783,0.661,1.416
Italy,8056,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Italy,8056,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Italy,8056,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Italy,8057,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Italy,8058,0,-0.95,-0.525,-0.567,0.022,-0.761,-0.476,-1.716,-0.836,-0.471,-1.436,0.679,-1.684,1.57,-2.073,1.572
Latvia,19,0,1.053,0.672,-0.702,0.288,1.494,1.124,-0.693,-1.149,1.329,1.678,-0.072,0.833,-0.569,1.054,-0.539
Latvia,176,0,2.657,0.64,-0.817,0.569,0.608,1.079,0.782,-0.845,0.35,1.685,-0.783,2.093,-1.568,1.979,-1.374
Latvia,176,0,2.716,0.64,-0.817,0.569,0.608,0.769,0.782,-0.845,0.35,1.685,-0.783,2.093,-1.568,1.979,-1.15
Latvia,304,0,-0.26,-0.025,1.114,1.386,1.39,1.897,-1.174,-2.122,1.11,-1,-0.765,1.018,0.349,1.443,-1.757
Latvia,304,0,-0.268,-0.141,1.114,1.386,1.4,1.897,-1.174,-2.122,1.11,-1,-0.765,1.018,0.349,1.443,-1.757
Latvia,373,0,-0.013,-0.715,0.596,0.461,0.827,1.889,-0.137,-1.186,1.306,1.718,-0.754,1.005,-0.8,1.395,-1.74
Latvia,393,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Latvia,415,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Latvia,461,0,-0.63,-1.123,0.69,2.058,1.259,1.855,-0.126,-2.074,1.045,-0.567,-0.798,1.567,1.017,-0.896,-1.156
Latvia,461,0,-0.059,-1.123,0.062,2.058,1.259,1.855,-0.126,-2.074,1.045,-0.353,-0.798,1.567,0.707,-1.003,-1.365
Latvia,588,0,3.198,0.975,-0.822,0.449,0.414,1.218,-0.14,0.109,1.618,1.672,-0.814,2.064,-2.427,1.945,-1.775
Latvia,600,0,0.826,0.353,1.579,-0.242,0.729,0.236,0.337,-1.146,1.326,1.66,-0.792,1.007,-3.175,1.599,-0.578
Latvia,627,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Latvia,671,1,-0.016,-1.084,-0.227,0.452,0.423,0.757,-2.562,-1.164,0.213,1.69,-0.796,1.043,1.132,1.055,-1.686
Latvia,671,1,-0.011,-1.165,-0.531,1.056,0.683,1.2,-2.562,-1.164,0.213,1.69,-0.796,1.043,1.132,1.055,-1.686
Latvia,701,0,-0.901,-0.243,0.43,0.991,1.512,1.844,-1.626,-1.563,1.031,1.674,-0.791,1.694,0.117,1.028,-0.935
Latvia,701,0,-0.901,-0.243,0.43,0.991,1.512,1.844,-1.626,-1.563,1.031,1.674,-0.791,1.694,0.117,1.028,-0.935
Latvia,701,0,-0.901,-0.243,0.43,0.991,1.512,0.484,-1.626,-1.563,1.031,1.674,-0.791,1.694,0.117,1.028,-0.935
Latvia,701,0,-1.545,-0.243,0.169,0.991,1.512,1.862,-1.626,-1.563,1.031,1.674,-0.791,1.694,0.117,1.028,-0.935
Latvia,701,0,-1.545,-0.243,0.896,0.806,1.512,1.862,-2.091,-1.563,1.031,1.674,0.941,1.694,0.117,1.028,-1.144
Latvia,701,0,0.282,-0.243,-0.353,0.806,1.512,1.862,-2.091,-1.563,1.031,1.674,0.698,1.694,0.117,1.373,-1.144
Latvia,741,0,1.602,1.727,0.184,1.293,1.801,1.859,-0.141,0.114,2.009,1.66,-0.826,2.072,-2.555,1.959,-1.707
Latvia,852,0,-1.993,-1.152,0.639,2.055,1.481,1.112,-1.185,0.711,0.925,1.671,2.178,2.492,1.307,0.624,-2.034
Latvia,852,0,-1.993,-0.801,0.305,1.298,1.383,1.845,-1.185,0.292,0.925,1.671,2.178,2.492,1.307,0.624,-1.588
Latvia,852,0,-1.993,-1.145,1.477,1.298,1.383,1.845,-0.805,0.708,0.925,1.671,2.178,2.492,1.307,0.727,-2.097
Latvia,852,0,-1.779,-1.318,1.477,1.298,1.383,1.845,-0.805,0.293,0.925,1.671,1.265,2.492,1.307,0.727,-2.097
Latvia,860,0,1.169,1.83,0.138,1.046,1.658,1.21,-1.207,0.118,1.597,1.709,-0.825,1.038,-1.439,1.632,-1.714
Latvia,1043,0,-0.83,-0.223,2.498,1.537,1.391,1.892,-1.221,-1.239,1.105,1.71,-0.807,2.102,0.921,1.18,-0.995
Latvia,1043,0,-1.282,-1.099,1.501,1.537,1.391,1.892,-1.221,-1.239,1.105,1.71,0.169,2.102,0.921,1.18,-0.839
Latvia,1043,0,-1.282,-1.684,1.501,1.537,1.391,1.892,-1.221,-1.239,1.105,1.71,0.169,2.102,0.921,1.18,-0.997
Latvia,1056,0,2.447,0.17,-0.866,1.33,0.622,1.122,0.778,-0.891,0.311,1.693,0.227,1.207,-0.618,1.992,-1.221
Latvia,1056,0,2.182,0.17,-0.866,1.33,0.622,1.122,0.778,-0.891,0.311,1.693,0.227,1.207,-0.886,1.992,-1.221
Latvia,1056,0,2.182,0.17,-1.084,1.33,0.622,1.122,0.778,-0.891,0.311,1.693,0.227,1.207,-0.886,1.992,-1.017
Latvia,1056,0,2.182,0.17,-1.084,1.33,0.622,1.122,0.778,-0.412,0.311,1.693,0.227,1.207,-0.886,1.992,-0.883
Latvia,1056,0,2.182,0.17,-1.084,1.33,0.622,1.122,0.778,-0.884,0.311,1.693,0.227,1.207,-0.886,1.992,-1.023
Latvia,1296,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Latvia,1296,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Latvia,1296,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Latvia,1296,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Latvia,1296,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Latvia,1296,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Latvia,1315,0,0.136,0.887,1.049,1.38,0.605,0.257,-3.442,-1.168,0.933,0.899,0.751,2.026,0.127,1.686,-1.712
Latvia,1476,0,0.76,0.503,0.21,1.313,1.58,0.412,-0.702,0.709,1.186,1.697,1.137,2.493,0.952,0.863,-1.996
Latvia,1531,0,0.745,-0.358,-1.352,2.005,1.384,1.124,-0.655,-0.865,1.211,1.727,1.233,1.705,1.903,0.853,-2.04
Latvia,1531,0,-0.716,-0.986,0.121,2.005,1.384,1.83,-0.284,-0.865,1.009,1.727,1.233,1.705,1.903,0.853,-2.04
Latvia,1531,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Latvia,1632,0,1.004,0.245,-0.686,1.284,1.416,1.885,-0.695,-1.282,1.093,0.112,-0.836,1.017,0.643,1.227,-1.759
Latvia,1654,0,2.567,2.44,-2.578,0.223,1.144,0.413,-0.158,0.097,1.33,0.161,-0.768,1.019,-0.576,1.943,-0.451
Latvia,1702,0,-0.061,-0.668,1.055,1.338,1.854,1.906,-0.735,-1.155,1.122,0.495,-0.761,1.009,-0.125,1.37,-1.713
Latvia,1702,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Latvia,1702,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Latvia,1702,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Latvia,1702,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Latvia,1702,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Latvia,1702,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Latvia,1704,0,-0.028,-1.007,0.602,1.997,0.607,1.867,-3.638,-1.157,0.126,0.909,-0.812,1.719,1.11,0.982,-1.649
Latvia,1704,0,-0.842,-1.019,0.086,1.997,0.607,1.867,-3.638,-1.157,0.126,1.656,-0.812,1.719,1.408,0.982,-1.649
Latvia,1704,0,-0.842,-0.965,0.086,1.997,0.644,1.867,-4.31,-1.586,0.126,1.656,-0.812,1.719,1.408,0.982,-2.054
Latvia,1704,0,-1.221,-0.965,0.086,1.997,0.644,0.937,-4.31,-1.267,0.126,1.656,0.134,1.719,1.408,0.982,-2.054
Latvia,1704,0,-1.221,-0.965,-0.121,1.997,0.644,1.214,-4.31,-1.741,0.126,0.895,0.655,1.719,1.094,0.982,-2.054
Latvia,1704,0,-1.221,-0.965,-0.121,1.997,0.644,1.214,-3.19,-2.088,0.126,1.675,0.924,1.719,1.093,0.982,-2.054
Latvia,1704,0,-1.221,-0.965,0.061,1.223,0.644,1.214,-4.248,-2.088,0.09,1.675,1.689,1.719,1.093,0.982,-2.054
Latvia,1719,0,1.737,1.039,-0.495,0.442,0.63,1.106,0.41,0.118,0.429,1.698,-0.842,1.019,-0.967,1.984,-1.163
Latvia,1719,0,1.899,1.039,-1.145,1.301,0.63,1.106,0.41,0.118,0.429,1.698,-0.842,1.019,-0.967,1.984,-1.163
Latvia,1719,0,1.899,1.039,-1.145,1.301,0.63,1.106,0.41,0.118,0.429,1.698,-0.842,2.088,-0.967,1.984,-1.163
Latvia,1755,0,-0.787,-0.639,0.73,0.793,1.372,1.075,-0.135,0.111,0.903,1.695,-0.017,1.193,0.774,1.437,-1.032
Latvia,1755,0,-0.935,-0.672,0.626,1.226,1.372,1.075,-0.135,-0.3,0.903,1.695,0.871,1.193,0.774,1.437,-0.899
Latvia,1755,0,-0.501,-0.672,0.871,1.226,1.372,1.075,0.477,-0.3,1.064,1.695,0.871,1.193,0.774,1.437,-0.772
Latvia,1755,0,-0.167,-0.672,0.647,1.226,1.372,1.075,0.477,-0.3,1.064,1.695,0.871,1.193,0.774,1.437,-0.906
Latvia,1778,0,0.481,-0.538,-0.817,2.038,0.658,1.855,-0.714,-2.912,0.941,-1.363,-0.81,0.825,1.423,1.716,-1.204
Latvia,1789,0,-0.459,0.085,1.148,1.222,0.596,0.918,-2.56,-1.179,0.159,0.911,-0.799,1.018,1.402,1.014,-1.622
Latvia,1789,0,-0.864,0.088,0.624,1.222,0.596,1.202,-2.863,-1.179,0.159,1.67,-0.799,1.018,1.402,1.014,-1.622
Latvia,2766,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Latvia,3193,0,2.024,1.828,-1.565,1.006,1.392,1.832,0.42,-0.586,1.164,0.756,0.943,2.029,-0.251,1.23,-1.374
Latvia,3194,0,1.036,0.003,-0.281,1.522,1.483,1.863,-1.203,-0.882,1.24,0.159,-0.786,2.466,0.711,0.738,-2.035
Latvia,3213,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Latvia,3965,0,-0.512,-1.477,-0.515,1.559,1.638,1.893,-0.126,2.406,1.711,1.703,3.154,2.445,0.779,-1.985,-2.472
Latvia,6355,0,0.583,0.485,0.042,0.665,1.365,1.86,-2.378,-1.264,0.916,1.71,1.241,2.457,0.711,1.043,-2.445
Latvia,6356,0,3.652,2.409,-2.337,0.133,0.787,0.599,-1.601,-0.222,1.465,1.681,0.186,2.094,0.615,0.935,-2.077
Latvia,7863,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Latvia,7864,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lithuania,64,0,0.105,-0.013,0.527,1.618,1.919,0.766,-0.122,-0.611,1.195,1.846,-0.592,1.181,-1.756,2.61,-2.906
Lithuania,64,0,-0.349,0,1.537,1.613,1.919,1.842,-0.128,-0.22,1.214,1.846,-0.592,2.403,-1.742,1.962,-2.361
Lithuania,64,0,-0.547,0.027,1.537,1.62,1.919,1.842,-0.137,-0.22,1.339,1.846,0.508,2.403,-1.743,1.962,-2.362
Lithuania,64,0,-0.915,0.027,1.531,1.62,1.835,1.842,-0.172,-0.22,1.339,1.846,0.509,2.437,-1.743,1.962,-2.327
Lithuania,64,0,-1.523,0.003,1.531,1.62,1.854,1.825,0.659,1.632,1.442,1.827,2.027,2.163,-0.994,1.14,-1.303
Lithuania,64,0,-1.517,0.005,1.531,1.631,1.821,1.825,0.659,1.632,1.467,1.827,2.369,2.152,-1.207,1.134,-1.324
Lithuania,64,0,-1.36,0.005,1.538,1.659,1.821,1.825,0.648,1.632,1.469,1.868,2.706,2.131,-0.99,1.101,-1.324
Lithuania,64,0,-1.537,0.279,1.559,1.659,1.821,1.845,1.06,1.975,1.435,1.85,2.742,2.131,-1.755,0.852,-1.324
Lithuania,74,0,3.557,2.879,-3.398,0.508,1.368,0.077,-1.774,-2.389,1.082,-0.18,1.304,0.028,-0.76,-0.225,-1.955
Lithuania,102,0,0.624,1.842,1.158,0.843,1.1,1.829,-0.131,-0.195,1.356,1.814,0.551,1.38,-0.016,0.769,0.181
Lithuania,102,0,0.255,1.263,1.726,0.826,1.919,1.814,-0.131,-0.209,1.424,1.84,0.889,1.365,-0.017,0.476,0.181
Lithuania,102,0,0.224,0.766,1.835,0.832,1.891,1.848,-0.151,0.204,1.424,1.841,0.889,1.365,-0.029,0.476,-0.076
Lithuania,102,0,0.26,0.783,1.846,0.832,1.891,1.814,-0.118,0.212,1.434,1.841,0.889,1.365,-0.013,0.476,-0.291
Lithuania,193,0,-0.603,-1.372,-0.164,0.141,0.947,-0.333,-0.644,-0.5,0.749,0.189,0.085,0.279,1.084,0.014,-2.07
Lithuania,193,0,-0.603,-1.373,-0.06,0.512,1.082,0.512,-0.652,-0.514,1.001,0.189,0.5,0.791,0.9,0.023,-0.928
Lithuania,193,0,-1.682,-1.373,0.216,0.784,1.058,1.245,-0.647,-0.256,1.013,0.657,0.512,1.375,1.091,0.023,-2.002
Lithuania,193,0,-1.711,-1.373,0.23,1.656,1.794,1.209,0.681,-0.256,1.034,1.205,0.891,1.372,1.101,0.023,-2.002
Lithuania,193,0,-1.691,-1.374,0.224,1.656,1.794,1.187,0.681,0.591,1.121,1.208,1.826,1.346,1.086,0.023,-1.251
Lithuania,193,0,-1.691,-1.344,0.547,1.648,1.919,1.178,0.645,0.599,0.997,1.208,1.828,1.505,1.075,0.023,-1.239
Lithuania,193,0,-1.691,-0.575,0.596,1.62,1.93,1.178,0.645,1.038,0.997,1.208,1.819,1.544,1.075,0.023,-2.032
Lithuania,237,0,1.588,1.686,-1.022,1.636,1.026,1.193,-2.118,-1.723,0.92,0.675,-0.569,0.774,0.025,0.664,-0.361
Lithuania,237,0,0.96,1.686,-0.699,1.617,1.718,1.216,-2.12,-1.719,0.92,0.639,-0.563,1.363,0.025,0.664,-0.691
Lithuania,237,0,0.98,1.393,-0.668,1.617,1.827,1.216,-2.12,-1.712,0.92,0.656,0.067,1.363,0.025,0.664,-0.689
Lithuania,237,0,0.98,1.378,-0.687,1.639,1.744,1.216,-1.762,-1.131,0.92,0.666,0.067,1.363,-0.003,0.657,-1.133
Lithuania,347,0,0.119,1.172,-0.133,1.64,2.039,1.859,0.388,1.364,1.026,0.605,0.557,-0.21,1.27,-1.591,-1.208
Lithuania,546,0,-1.387,0.752,0.914,1.695,1.084,1.8,-0.142,-0.183,1.416,1.832,-0.575,1.376,-1.367,1.447,-1.878
Lithuania,546,0,-1.387,-0.028,0.914,1.667,1.811,1.853,-0.174,-0.143,1.458,1.889,0.077,1.357,-1.191,0.84,-1.332
Lithuania,546,0,-1.48,-0.004,1.534,1.628,1.811,1.853,-0.104,-0.143,1.458,1.856,0.088,1.369,-1.191,0.866,-1.303
Lithuania,556,0,-0.53,1.084,1.095,1.695,2.426,1.821,-0.124,-2.491,1.12,-0.839,-0.037,0.769,-0.945,1.149,-0.375
Lithuania,556,0,-0.544,1.112,1.095,1.695,2.413,1.84,-0.122,-2.491,1.5,-0.839,0.535,0.769,-0.945,1.455,-0.765
Lithuania,1185,0,-0.67,-0.728,1.151,1.684,1.917,1.816,-1.439,-0.189,0.82,0.898,0.653,0.601,0.614,-0.085,-2.876
Lithuania,1193,0,-1.897,-2.117,1.986,1.645,2.557,1.842,1.475,1.735,1.451,1.861,0.112,0.613,1.325,-0.789,-1.433
Lithuania,1193,0,-1.897,-2.117,1.977,1.649,2.557,1.842,1.475,1.733,1.451,1.861,0.091,0.611,0.987,-0.789,-1.433
